0.000001	0.000001
41.72629	0.029806228
73.49471	0.091996886
110.6714	0.18618377
153.69055	0.29977885
183.36285	0.3629245
215.57484	0.40477902
242.37741	0.41560584
279.69922	0.38969666
302.37155	0.35110208
340.61444	0.25643367
374.66858	0.16076967
404.9261	0.08638869
435.57913	0.031380743
455.29395	0.0131060835
474.99707	0.0
