0.000001	0.000001
40.293808	0.014492754
100.73452	0.09178744
134.73242	0.15748793
168.3106	0.2299517
212.80168	0.32173914
240.50368	0.36908212
257.29276	0.38550726
278.69885	0.37294686
293.80902	0.34396136
318.1532	0.26859903
345.01575	0.1826087
376.49527	0.10531401
403.77756	0.05700483
432.319		0.028019324
462.95908	0.009661836
500.3148	0.0019323671
