0.000001	0.000001
35.856903	0.032673903
59.26423	0.079314195
88.494125	0.16182746
128.98764	0.2850915
164.06702	0.38120186
193.34256	0.425943
217.62416	0.44256467
239.8377	0.43689695
263.32812	0.41477257
296.0434	0.3868966
320.38232	0.356061
346.83493	0.30974266
370.3593	0.2595313
391.79105	0.20736939
420.7892	0.13491732
444.31592	0.08276893
465.30997	0.04610057
490.90118	0.019147137
518.5733	0.0
